participantId,timestamp,x,y,z
1,82773,1599,-2192,3246
1,82813,1601,-2199,3221
1,82854,1595,-2213,3251
1,82893,1597,-2185,3199
1,82933,1574,-2153,3254
1,82973,1639,-2159,3250
1,83014,1615,-2184,3213
1,83054,1613,-2254,3232
1,83094,1671,-2220,3214
1,83134,1615,-2187,3229
1,83174,1641,-2181,3268
1,83214,1598,-2138,3212
1,83255,1598,-2211,3234
1,83294,1598,-2138,3243
1,83334,1610,-2154,3224
1,83374,1624,-2136,3228
1,83414,1588,-2174,3294
1,83455,1610,-2205,3266
1,83494,1606,-2171,3190
1,83534,1609,-2229,3286
1,83574,1618,-2174,3253
1,83614,1594,-2211,3283
1,83655,1571,-2170,3222
1,83694,1582,-2162,3293
1,83734,1590,-2169,3268
1,83774,1585,-2196,3231
1,83814,1565,-2182,3265
1,83855,1575,-2164,3230
1,83895,1554,-2215,3211
1,83935,1581,-2179,3269
1,83975,1556,-2181,3219
1,84015,1535,-2210,3251
1,84056,1627,-2169,3226
1,84096,1571,-2219,3215
1,84136,1620,-2183,3226
1,84176,1577,-2245,3266
1,84216,1569,-2189,3259
1,84257,1572,-2167,3249
1,84296,1552,-2181,3269
1,84337,1552,-2193,3290
1,84377,1609,-2172,3233
1,84417,1554,-2206,3230
1,84458,1603,-2201,3287
1,84497,1576,-2159,3218
1,84537,1572,-2204,3296
1,84578,1600,-2185,3243
1,84618,1595,-2214,3226
1,84659,1573,-2217,3278
1,84698,1596,-2167,3216
1,84738,1575,-2166,3290
1,84778,1586,-2147,3255
1,84819,1562,-2208,3206
1,84859,1619,-2198,3295
1,84899,1583,-2183,3240
1,84939,1594,-2172,3249
1,84979,1604,-2215,3245
1,85019,1606,-2200,3250
1,85060,1592,-2230,3248
1,85100,1616,-2157,3262
1,85140,1559,-2153,3248
1,85180,1629,-2200,3241
1,85220,1603,-2172,3244
1,85261,1644,-2170,3286
1,85301,1587,-2143,3291
1,85341,1592,-2172,3221
1,85381,1598,-2166,3291
1,85421,1633,-2186,3206
1,85462,1611,-2216,3244
1,85502,1569,-2149,3245
1,85542,1630,-2136,3261
1,85582,1622,-2177,3297
1,85623,1644,-2198,3215
1,85664,1601,-2178,3246
1,85703,1562,-2162,3309
1,85743,1624,-2216,3220
1,85784,1644,-2201,3292
1,85824,1605,-2143,3255
1,85865,1561,-2159,3228
1,85906,1592,-2174,3267
1,85946,1608,-2183,3237
1,85987,1595,-2200,3244
1,86027,1601,-2154,3262
1,86068,1598,-2187,3233
1,86107,1605,-2166,3273
1,86148,1605,-2198,3243
1,86188,1629,-2233,3275
1,86228,1617,-2155,3279
1,86269,1627,-2169,3212
1,86309,1598,-2163,3274
1,86349,1620,-2237,3233
1,86389,1603,-2229,3259
1,86429,1567,-2100,3257
1,86470,1558,-2171,3264
1,86510,1606,-2214,3275
1,86550,1566,-2198,3249
1,86591,1584,-2207,3240
1,86631,1592,-2143,3264
1,86672,1572,-2191,3223
1,86711,1592,-2216,3222
1,86752,1531,-2194,3290
1,86792,1583,-2157,3210
1,86832,1561,-2248,3312
1,86873,1586,-2182,3213
1,86913,1549,-2226,3213
1,86953,1605,-2195,3308
1,86993,1587,-2163,3209
1,87033,1535,-2206,3292
1,87074,1576,-2218,3230
1,87114,1592,-2171,3227
1,87154,1561,-2194,3302
1,87194,1552,-2179,3206
1,87235,1597,-2222,3259
1,87275,1603,-2197,3265
1,87315,1588,-2144,3241
1,87355,1592,-2191,3297
1,87395,1598,-2144,3231
1,87436,1547,-2210,3257
1,87477,1579,-2206,3211
1,87516,1587,-2221,3255
1,87556,1526,-2143,3245
1,87597,1578,-2154,3265
1,87637,1600,-2192,3241
1,87678,1597,-2150,3225
1,87717,1605,-2176,3279
1,87757,1599,-2202,3214
1,87798,1607,-2211,3226
1,87838,1556,-2156,3267
1,87879,1593,-2183,3225
1,87918,1577,-2221,3287
1,87958,1652,-2188,3250
1,87998,1577,-2207,3285
1,88039,1609,-2120,3246
1,88080,1583,-2168,3290
1,88119,1586,-2238,3231
1,88159,1606,-2197,3290
1,88199,1582,-2184,3240
1,88239,1588,-2173,3215
1,88280,1605,-2135,3292
1,88320,1579,-2175,3259
1,88360,1597,-2152,3268
1,88400,1606,-2218,3282
1,88440,1604,-2140,3223
1,88481,1604,-2166,3271
1,88513,1564,-2193,3244
1,88553,1608,-2132,3213
1,88593,1628,-2191,3269
1,88633,1594,-2168,3232
1,88674,1608,-2207,3272
1,88714,1638,-2181,3267
1,88754,1561,-2165,3245
1,88794,1655,-2161,3252
1,88834,1617,-2145,3216
1,88874,1603,-2187,3253
1,88914,1631,-2164,3230
1,88954,1587,-2197,3306
1,88994,1604,-2156,3229
1,89034,1556,-2163,3276
1,89075,1619,-2153,3353
1,89114,1582,-2148,3241
1,89155,1542,-2167,3248
1,89195,1619,-2219,3252
1,89235,1600,-2194,3281
1,89276,1614,-2132,3233
1,89315,1600,-2173,3261
1,89355,1601,-2217,3214
1,89396,1579,-2181,3282
1,89436,1602,-2145,3321
1,89477,1556,-2169,3190
1,89516,1609,-2164,3279
1,89556,1615,-2206,3250
1,89596,1584,-2107,3199
1,89637,1581,-2166,3279
1,89677,1530,-2245,3249
1,89717,1549,-2250,3272
1,89757,1587,-2199,3252
1,89797,1575,-2191,3246
1,89837,1534,-2193,3283
1,89878,1563,-2171,3167
1,89918,1583,-2219,3285
1,89958,1574,-2183,3245
1,89998,1537,-2160,3254
1,90038,1617,-2256,3310
1,90079,1545,-2184,3244
1,90118,1557,-2199,3251
1,90159,1556,-2204,3275
1,90199,1557,-2156,3241
1,90239,1565,-2216,3225
1,90280,1538,-2189,3276
1,90319,1576,-2210,3256
1,90360,1552,-2161,3253
1,90400,1580,-2221,3288
1,90440,1561,-2179,3209
1,90481,1562,-2213,3274
1,90521,1544,-2206,3258
1,90561,1582,-2177,3249
1,90601,1558,-2219,3251
1,90641,1584,-2177,3208
1,90682,1573,-2206,3272
1,90722,1581,-2231,3228
1,90762,1585,-2217,3254
1,90802,1574,-2225,3285
1,90843,1574,-2178,3239
1,90884,1553,-2180,3267
1,90923,1559,-2190,3242
1,90963,1585,-2174,3255
1,91004,1568,-2189,3219
1,91044,1594,-2201,3251
1,91085,1567,-2205,3273
1,91124,1596,-2180,3219
1,91164,1527,-2210,3278
1,91205,1526,-2239,3208
1,91245,1657,-2140,3239
1,91286,1579,-2163,3235
1,91326,1585,-2233,3257
1,91366,1578,-2207,3263
1,91406,1575,-2200,3247
1,91446,1551,-2143,3287
1,91487,1561,-2166,3230
1,91527,1565,-2185,3244
1,91567,1552,-2144,3245
1,91607,1658,-2195,3197
